timestamp,status
1776197222,IDLE
1776197282,IDLE
2026-04-14T23:09:02.554288,BROKEN
1776197402,RUNNING
2026-04-14T23:11:02.554288,BROKEN
2026-04-14T23:12:02.554288,IDLE
2026-04-14T23:13:02.554288,IDLE
1776197642,BROKEN
1776197702,RUNNING
2026-04-14T23:16:02.554288,RUNNING
2026-04-14T23:17:02.554288,RUNNING
1776197882,IDLE
1776197942,BROKEN
2026-04-14T23:20:02.554288,RUNNING
2026-04-14T23:21:02.554288,BROKEN
1776198122,RUNNING
NOT_A_TIMESTAMP,RUNNING
1776198242,IDLE
2026-04-14T23:25:02.554288,IDLE
1776198362,IDLE
2026-04-14T23:27:02.554288,BROKEN
1776198482,RUNNING
1776198542,BROKEN
2026-04-14T23:30:02.554288,IDLE
2026-04-14T23:31:02.554288,BROKEN
2026-04-14T23:32:02.554288,RUNNING
1776198782,RUNNING
1776198842,BROKEN
2026-04-14T23:35:02.554288,BROKEN
2026-04-14T23:36:02.554288,IDLE
1776199022,RUNNING
2026-04-14T23:38:02.554288,RUNNING
2026-04-14T23:39:02.554288,BROKEN
1776199202,IDLE
1776199262,BROKEN
2026-04-14T23:42:02.554288,IDLE
2026-04-14T23:43:02.554288,BROKEN
1776199442,BROKEN
1776199502,RUNNING
2026-04-14T23:46:02.554288,IDLE
1776199622,IDLE
1776199682,RUNNING
1776199742,IDLE
1776199802,RUNNING
1776199862,BROKEN
2026-04-14T23:52:02.554288,BROKEN
2026-04-14T23:53:02.554288,RUNNING
1776200042,RUNNING
1776200102,IDLE
1776200162,BROKEN
NOT_A_TIMESTAMP,RUNNING
1776200282,RUNNING
1776200342,RUNNING
2026-04-15T00:00:02.554288,BROKEN
1776200462,RUNNING
2026-04-15T00:02:02.554288,RUNNING
1776200582,IDLE
2026-04-15T00:04:02.554288,IDLE
1776200702,IDLE
,IDLE
1776200822,BROKEN
2026-04-15T00:08:02.554288,RUNNING
2026-04-15T00:09:02.554288,IDLE
1776201002,RUNNING
2026-04-15T00:11:02.554288,BROKEN
2026-04-15T00:12:02.554288,RUNNING
1776201182,IDLE
1776201242,IDLE
1776201302,IDLE
2026-04-15T00:16:02.554288,IDLE
2026-04-15T00:17:02.554288,RUNNING
2026-04-15T00:18:02.554288,RUNNING
1776201542,IDLE
1776201602,RUNNING
1776201662,RUNNING
1776201722,RUNNING
2026-04-15T00:23:02.554288,BROKEN
1776201842,BROKEN
2026-04-15T00:25:02.554288,RUNNING
1776201962,BROKEN
1776202022,RUNNING
2026-04-15T00:28:02.554288,BROKEN
1776202142,BROKEN
2026-04-15T00:30:02.554288,RUNNING
2026-04-15T00:31:02.554288,IDLE
1776202322,RUNNING
1776202382,BROKEN
1776202442,IDLE
2026-04-15T00:35:02.554288,BROKEN
1776202562,RUNNING
1776202622,RUNNING
NOT_A_TIMESTAMP,RUNNING
2026-04-15T00:39:02.554288
1776202802,BROKEN
2026-04-15T00:41:02.554288
2026-04-15T00:42:02.554288,RUNNING
2026-04-15T00:43:02.554288,RUNNING
1776203042,BROKEN
1776203102,IDLE
2026-04-15T00:46:02.554288,BROKEN
2026-04-15T00:47:02.554288,IDLE
1776203282,BROKEN
2026-04-15T00:49:02.554288,IDLE
2026-04-15T00:50:02.554288,IDLE
2026-04-15T00:51:02.554288,BROKEN
1776203522,IDLE
2026-04-15T00:53:02.554288,IDLE
2026-04-15T00:54:02.554288,RUNNING
2026-04-15T00:55:02.554288,BROKEN
2026-04-15T00:56:02.554288,IDLE
2026-04-15T00:57:02.554288,BROKEN
2026-04-15T00:58:02.554288,IDLE
1776203942,IDLE
2026-04-15T01:00:02.554288,IDLE
2026-04-15T01:01:02.554288,BROKEN
1776204122,RUNNING
2026-04-15T01:03:02.554288,IDLE
2026-04-15T01:04:02.554288,RUNNING
1776204302,IDLE
NOT_A_TIMESTAMP,RUNNING
1776204422,IDLE
2026-04-15T01:08:02.554288,RUNNING
2026-04-15T01:09:02.554288,IDLE
1776204602,IDLE
2026-04-15T01:11:02.554288,RUNNING
2026-04-15T01:12:02.554288,BROKEN
1776204782,BROKEN
1776204842,RUNNING
2026-04-15T01:15:02.554288,RUNNING
2026-04-15T01:16:02.554288,BROKEN
1776205022,IDLE
2026-04-15T01:18:02.554288,RUNNING
1776205142,RUNNING
2026-04-15T01:20:02.554288,BROKEN
2026-04-15T01:21:02.554288,RUNNING
1776205322,RUNNING
2026-04-15T01:23:02.554288,BROKEN
1776205442,RUNNING
2026-04-15T01:25:02.554288,RUNNING
1776205562,IDLE
,IDLE
1776205682,IDLE
1776205742,RUNNING
2026-04-15T01:30:02.554288,IDLE
2026-04-15T01:31:02.554288,IDLE
1776205922,RUNNING
2026-04-15T01:33:02.554288,RUNNING
2026-04-15T01:34:02.554288,BROKEN
1776206102,BROKEN
2026-04-15T01:36:02.554288,UNKNOWN_STATUS
NOT_A_TIMESTAMP,RUNNING
1776206282,IDLE
2026-04-15T01:39:02.554288,BROKEN
1776206402,BROKEN
1776206462,IDLE
1776206522,RUNNING
1776206582,RUNNING
1776206642,IDLE
1776206702,RUNNING
1776206762,IDLE
1776206822,IDLE
2026-04-15T01:48:02.554288,RUNNING
9999-99-99T99:99:99,IDLE
1776207002,IDLE
2026-04-15T01:51:02.554288
2026-04-15T01:52:02.554288,RUNNING
1776207182,RUNNING
2026-04-15T01:54:02.554288,BROKEN
2026-04-15T01:55:02.554288,RUNNING
1776207362,RUNNING
2026-04-15T01:57:02.554288,IDLE
1776207482,BROKEN
2026-04-15T01:59:02.554288,BROKEN
1776207602,BROKEN
2026-04-15T02:01:02.554288,IDLE
1776207722,RUNNING
2026-04-15T02:03:02.554288,IDLE
1776207842,IDLE
1776207902,IDLE
2026-04-15T02:06:02.554288,BROKEN
1776208022,IDLE
2026-04-15T02:08:02.554288,RUNNING
2026-04-15T02:09:02.554288,BROKEN
1776208202,RUNNING
2026-04-15T02:11:02.554288,RUNNING
1776208322,IDLE
2026-04-15T02:13:02.554288,RUNNING
2026-04-15T02:14:02.554288,IDLE
2026-04-15T02:15:02.554288,RUNNING
2026-04-15T02:16:02.554288,BROKEN
1776208622,IDLE
2026-04-15T02:18:02.554288,RUNNING
2026-04-15T02:19:02.554288,BROKEN
1776208802,IDLE
2026-04-15T02:21:02.554288,BROKEN
1776208922,IDLE
NOT_A_TIMESTAMP,RUNNING
2026-04-15T02:24:02.554288,IDLE
2026-04-15T02:25:02.554288,RUNNING
1776209162,IDLE
2026-04-15T02:27:02.554288,BROKEN
1776209282,IDLE
2026-04-15T02:29:02.554288,BROKEN
1776209402,BROKEN
2026-04-15T02:31:02.554288,BROKEN
1776209522,BROKEN
2026-04-15T02:33:02.554288,BROKEN
1776209642,IDLE
2026-04-15T02:35:02.554288,IDLE
1776209762,BROKEN
2026-04-15T02:37:02.554288,BROKEN
2026-04-15T02:38:02.554288,IDLE
1776209942,BROKEN
1776210002,RUNNING
2026-04-15T02:41:02.554288,BROKEN
2026-04-15T02:42:02.554288,RUNNING
2026-04-15T02:43:02.554288,IDLE
2026-04-15T02:44:02.554288,RUNNING
1776210302,IDLE
1776210362,BROKEN
1776210422,IDLE
2026-04-15T02:48:02.554288,RUNNING
2026-04-15T02:49:02.554288,IDLE
2026-04-15T02:50:02.554288,RUNNING
1776210662,RUNNING
1776210722,RUNNING
2026-04-15T02:53:02.554288,IDLE
1776210842,BROKEN
1776210902,BROKEN
NOT_A_TIMESTAMP,RUNNING
1776211022,IDLE
2026-04-15T02:58:02.554288,IDLE
1776211142,IDLE
1776211202,IDLE
2026-04-15T03:01:02.554288,IDLE
1776211322,IDLE
2026-04-15T03:03:02.554288,BROKEN
2026-04-15T03:04:02.554288,IDLE
2026-04-15T03:05:02.554288,IDLE
2026-04-15T03:06:02.554288,RUNNING
2026-04-15T03:07:02.554288,RUNNING
2026-04-15T03:08:02.554288,IDLE
2026-04-15T03:09:02.554288,RUNNING
1776211802,BROKEN
1776211862,IDLE
2026-04-15T03:12:02.554288,RUNNING
2026-04-15T03:13:02.554288,IDLE
1776212042,BROKEN
1776212102,IDLE
2026-04-15T03:16:02.554288
2026-04-15T03:17:02.554288,RUNNING
1776212282,IDLE
2026-04-15T03:19:02.554288,IDLE
2026-04-15T03:20:02.554288,RUNNING
2026-04-15T03:21:02.554288,RUNNING
1776212522,RUNNING
2026-04-15T03:23:02.554288,IDLE
1776212642,BROKEN
1776212702,IDLE
2026-04-15T03:26:02.554288
2026-04-15T03:27:02.554288,BROKEN
2026-04-15T03:28:02.554288,RUNNING
2026-04-15T03:29:02.554288,RUNNING
2026-04-15T03:30:02.554288,RUNNING
1776213062,IDLE
1776213122,BROKEN
1776213182,IDLE
2026-04-15T03:34:02.554288,BROKEN
2026-04-15T03:35:02.554288,BROKEN
2026-04-15T03:36:02.554288
9999-99-99T99:99:99,IDLE
2026-04-15T03:38:02.554288,RUNNING
2026-04-15T03:39:02.554288,UNKNOWN_STATUS
1776213602,BROKEN
2026-04-15T03:41:02.554288,RUNNING
2026-04-15T03:42:02.554288,BROKEN
1776213782,RUNNING
2026-04-15T03:44:02.554288,BROKEN
2026-04-15T03:45:02.554288,UNKNOWN_STATUS
2026-04-15T03:46:02.554288,BROKEN
2026-04-15T03:47:02.554288,IDLE
1776214082,BROKEN
1776214142,BROKEN
2026-04-15T03:50:02.554288,BROKEN
2026-04-15T03:51:02.554288,RUNNING
1776214322,BROKEN
1776214382,IDLE
1776214442,RUNNING
2026-04-15T03:55:02.554288,IDLE
,IDLE
2026-04-15T03:57:02.554288,IDLE
2026-04-15T03:58:02.554288,BROKEN
2026-04-15T03:59:02.554288,RUNNING
2026-04-15T04:00:02.554288,IDLE
1776214862,RUNNING
1776214922,BROKEN
1776214982,BROKEN
2026-04-15T04:04:02.554288,IDLE
2026-04-15T04:05:02.554288,IDLE
1776215162,IDLE
NOT_A_TIMESTAMP,RUNNING
1776215282,RUNNING
2026-04-15T04:09:02.554288,RUNNING
1776215402,BROKEN
1776215462,IDLE
1776215522,RUNNING
2026-04-15T04:13:02.554288,BROKEN
2026-04-15T04:14:02.554288,RUNNING
2026-04-15T04:15:02.554288,RUNNING
1776215762,RUNNING
2026-04-15T04:17:02.554288,RUNNING
1776215882,IDLE
2026-04-15T04:19:02.554288,RUNNING
1776216002,RUNNING
1776216062,RUNNING
2026-04-15T04:22:02.554288,BROKEN
2026-04-15T04:23:02.554288,IDLE
1776216242,BROKEN
1776216302,RUNNING
1776216362,RUNNING
2026-04-15T04:27:02.554288,IDLE
2026-04-15T04:28:02.554288,RUNNING
2026-04-15T04:29:02.554288,RUNNING
2026-04-15T04:30:02.554288,BROKEN
2026-04-15T04:31:02.554288,BROKEN
2026-04-15T04:32:02.554288,RUNNING
1776216782,RUNNING
2026-04-15T04:34:02.554288,BROKEN
2026-04-15T04:35:02.554288,BROKEN
1776216962,BROKEN
1776217022,IDLE
2026-04-15T04:38:02.554288,UNKNOWN_STATUS
1776217142,IDLE
2026-04-15T04:40:02.554288
1776217262,IDLE
1776217322,RUNNING
1776217382,IDLE
1776217442,IDLE
2026-04-15T04:45:02.554288,RUNNING
1776217562,BROKEN
2026-04-15T04:47:02.554288,BROKEN
2026-04-15T04:48:02.554288,RUNNING
2026-04-15T04:49:02.554288,BROKEN
2026-04-15T04:50:02.554288,BROKEN
1776217862,BROKEN
1776217922,RUNNING
1776217982,IDLE
1776218042,IDLE
2026-04-15T04:55:02.554288,BROKEN
1776218162,RUNNING
2026-04-15T04:57:02.554288,IDLE
2026-04-15T04:58:02.554288,IDLE
2026-04-15T04:59:02.554288,IDLE
2026-04-15T05:00:02.554288,IDLE
2026-04-15T05:01:02.554288,IDLE
2026-04-15T05:02:02.554288
1776218582,IDLE
1776218642,RUNNING
2026-04-15T05:05:02.554288,RUNNING
1776218762,IDLE
1776218822,IDLE
1776218882,IDLE
1776218942,BROKEN
1776219002,IDLE
9999-99-99T99:99:99,IDLE
1776219122,IDLE
9999-99-99T99:99:99,IDLE
1776219242,BROKEN
1776219302,IDLE
2026-04-15T05:16:02.554288,IDLE
2026-04-15T05:17:02.554288,BROKEN
2026-04-15T05:18:02.554288,BROKEN
1776219542,IDLE
1776219602,BROKEN
1776219662,RUNNING
2026-04-15T05:22:02.554288,RUNNING
1776219782,BROKEN
1776219842,RUNNING
2026-04-15T05:25:02.554288,BROKEN
2026-04-15T05:26:02.554288,IDLE
2026-04-15T05:27:02.554288,BROKEN
1776220082,BROKEN
2026-04-15T05:29:02.554288
1776220202,BROKEN
1776220262,RUNNING
1776220322,BROKEN
2026-04-15T05:33:02.554288,IDLE
1776220442,BROKEN
9999-99-99T99:99:99,IDLE
,IDLE
1776220622,IDLE
1776220682,IDLE
2026-04-15T05:39:02.554288,BROKEN
2026-04-15T05:40:02.554288,IDLE
2026-04-15T05:41:02.554288,RUNNING
1776220922,RUNNING
2026-04-15T05:43:02.554288,BROKEN
2026-04-15T05:44:02.554288
1776221102,BROKEN
1776221162,IDLE
1776221222,BROKEN
2026-04-15T05:48:02.554288,RUNNING
2026-04-15T05:49:02.554288,RUNNING
2026-04-15T05:50:02.554288,BROKEN
1776221462,RUNNING
1776221522,RUNNING
2026-04-15T05:53:02.554288
2026-04-15T05:54:02.554288,RUNNING
1776221702,IDLE
1776221762,RUNNING
1776221822,BROKEN
2026-04-15T05:58:02.554288,RUNNING
1776221942,RUNNING
2026-04-15T06:00:02.554288,RUNNING
1776222062,RUNNING
2026-04-15T06:02:02.554288,RUNNING
1776222182,BROKEN
2026-04-15T06:04:02.554288
2026-04-15T06:05:02.554288,IDLE
1776222362,IDLE
2026-04-15T06:07:02.554288,IDLE
1776222482,BROKEN
,IDLE
1776222602,IDLE
1776222662,BROKEN
1776222722,RUNNING
1776222782,RUNNING
2026-04-15T06:14:02.554288,BROKEN
2026-04-15T06:15:02.554288,BROKEN
2026-04-15T06:16:02.554288,RUNNING
1776223022,RUNNING
2026-04-15T06:18:02.554288,RUNNING
1776223142,IDLE
1776223202,IDLE
2026-04-15T06:21:02.554288,BROKEN
2026-04-15T06:22:02.554288,IDLE
1776223382,BROKEN
2026-04-15T06:24:02.554288,IDLE
1776223502,IDLE
2026-04-15T06:26:02.554288,RUNNING
1776223622,BROKEN
2026-04-15T06:28:02.554288,IDLE
2026-04-15T06:29:02.554288,BROKEN
1776223802,IDLE
1776223862,BROKEN
2026-04-15T06:32:02.554288,IDLE
2026-04-15T06:33:02.554288,RUNNING
1776224042,IDLE
9999-99-99T99:99:99,IDLE
9999-99-99T99:99:99,IDLE
1776224222,IDLE
2026-04-15T06:38:02.554288,IDLE
2026-04-15T06:39:02.554288,RUNNING
2026-04-15T06:40:02.554288,RUNNING
2026-04-15T06:41:02.554288,RUNNING
2026-04-15T06:42:02.554288,IDLE
2026-04-15T06:43:02.554288,RUNNING
2026-04-15T06:44:02.554288,RUNNING
2026-04-15T06:45:02.554288,RUNNING
2026-04-15T06:46:02.554288,RUNNING
1776224822,RUNNING
1776224882,RUNNING
2026-04-15T06:49:02.554288,RUNNING
1776225002,IDLE
1776225062,RUNNING
1776225122,BROKEN
1776225182,IDLE
2026-04-15T06:54:02.554288,BROKEN
2026-04-15T06:55:02.554288,BROKEN
2026-04-15T06:56:02.554288,RUNNING
2026-04-15T06:57:02.554288,RUNNING
1776225482,BROKEN
2026-04-15T06:59:02.554288,IDLE
1776225602,BROKEN
1776225662,BROKEN
2026-04-15T07:02:02.554288,BROKEN
2026-04-15T07:03:02.554288,IDLE
2026-04-15T07:04:02.554288,RUNNING
2026-04-15T07:05:02.554288,RUNNING
1776225962,RUNNING
2026-04-15T07:07:02.554288,BROKEN
2026-04-15T07:08:02.554288,IDLE
1776226142,RUNNING
1776226202,BROKEN
2026-04-15T07:11:02.554288,IDLE
2026-04-15T07:12:02.554288,RUNNING
2026-04-15T07:13:02.554288,BROKEN
1776226442,BROKEN
2026-04-15T07:15:02.554288,BROKEN
2026-04-15T07:16:02.554288,IDLE
1776226622,RUNNING
1776226682,IDLE
2026-04-15T07:19:02.554288,BROKEN
1776226802,IDLE
2026-04-15T07:21:02.554288,IDLE
1776226922,IDLE
1776226982,IDLE
1776227042,RUNNING
1776227102,RUNNING
1776227162,BROKEN
2026-04-15T07:27:02.554288,BROKEN
1776227282,BROKEN
2026-04-15T07:29:02.554288,BROKEN
2026-04-15T07:30:02.554288,IDLE
1776227462,BROKEN
2026-04-15T07:32:02.554288,RUNNING
2026-04-15T07:33:02.554288,RUNNING
1776227642,BROKEN
2026-04-15T07:35:02.554288,IDLE
2026-04-15T07:36:02.554288,BROKEN
1776227822,IDLE
2026-04-15T07:38:02.554288
1776227942,RUNNING
1776228002,IDLE
2026-04-15T07:41:02.554288,RUNNING
1776228122,IDLE
2026-04-15T07:43:02.554288,IDLE
2026-04-15T07:44:02.554288,RUNNING
1776228302,BROKEN
1776228362,RUNNING
1776228422,IDLE
NOT_A_TIMESTAMP,RUNNING
2026-04-15T07:49:02.554288,IDLE
2026-04-15T07:50:02.554288,BROKEN
1776228662,IDLE
1776228722,RUNNING
1776228782,RUNNING
2026-04-15T07:54:02.554288,UNKNOWN_STATUS
1776228902,BROKEN
2026-04-15T07:56:02.554288,BROKEN
2026-04-15T07:57:02.554288,BROKEN
2026-04-15T07:58:02.554288,RUNNING
2026-04-15T07:59:02.554288,IDLE
2026-04-15T08:00:02.554288,IDLE
2026-04-15T08:01:02.554288,RUNNING
2026-04-15T08:02:02.554288,RUNNING
2026-04-15T08:03:02.554288,BROKEN
1776229442,RUNNING
1776229502,RUNNING
1776229562,BROKEN
2026-04-15T08:07:02.554288,RUNNING
1776229682,BROKEN
1776229742,BROKEN
1776229802,IDLE
1776229862,IDLE
1776229922,BROKEN
1776229982,IDLE
1776230042,BROKEN
2026-04-15T08:15:02.554288,RUNNING
1776230162,BROKEN
2026-04-15T08:17:02.554288,BROKEN
,IDLE
2026-04-15T08:19:02.554288,RUNNING
2026-04-15T08:20:02.554288,RUNNING
1776230462,IDLE
1776230522,RUNNING
,IDLE
2026-04-15T08:24:02.554288,IDLE
2026-04-15T08:25:02.554288,BROKEN
1776230762,RUNNING
2026-04-15T08:27:02.554288,IDLE
2026-04-15T08:28:02.554288,IDLE
9999-99-99T99:99:99,IDLE
2026-04-15T08:30:02.554288,BROKEN
2026-04-15T08:31:02.554288,RUNNING
1776231122,RUNNING
2026-04-15T08:33:02.554288,RUNNING
1776231242,BROKEN
2026-04-15T08:35:02.554288,RUNNING
1776231362,IDLE
1776231422,BROKEN
2026-04-15T08:38:02.554288,RUNNING
2026-04-15T08:39:02.554288,RUNNING
2026-04-15T08:40:02.554288,RUNNING
2026-04-15T08:41:02.554288,RUNNING
,IDLE
2026-04-15T08:43:02.554288,RUNNING
1776231842,RUNNING
2026-04-15T08:45:02.554288,IDLE
1776231962,RUNNING
1776232022,BROKEN
1776232082,IDLE
2026-04-15T08:49:02.554288,BROKEN
2026-04-15T08:50:02.554288,UNKNOWN_STATUS
1776232262,BROKEN
2026-04-15T08:52:02.554288,BROKEN
2026-04-15T08:53:02.554288,BROKEN
1776232442,RUNNING
2026-04-15T08:55:02.554288,IDLE
1776232562,RUNNING
1776232622,BROKEN
2026-04-15T08:58:02.554288,BROKEN
1776232742,IDLE
2026-04-15T09:00:02.554288,RUNNING
2026-04-15T09:01:02.554288,IDLE
2026-04-15T09:02:02.554288,RUNNING
1776232982,IDLE
2026-04-15T09:04:02.554288,BROKEN
1776233102,RUNNING
2026-04-15T09:06:02.554288,RUNNING
1776233222,RUNNING
1776233282,RUNNING
1776233342,RUNNING
1776233402,RUNNING
1776233462,IDLE
1776233522,RUNNING
2026-04-15T09:13:02.554288,BROKEN
1776233642,BROKEN
2026-04-15T09:15:02.554288,BROKEN
2026-04-15T09:16:02.554288,BROKEN
2026-04-15T09:17:02.554288,IDLE
1776233882,BROKEN
2026-04-15T09:19:02.554288,RUNNING
2026-04-15T09:20:02.554288,BROKEN
2026-04-15T09:21:02.554288,BROKEN
2026-04-15T09:22:02.554288,BROKEN
1776234182,IDLE
2026-04-15T09:24:02.554288,RUNNING
2026-04-15T09:25:02.554288,BROKEN
1776234362,IDLE
2026-04-15T09:27:02.554288,IDLE
2026-04-15T09:28:02.554288,RUNNING
1776234542,RUNNING
9999-99-99T99:99:99,IDLE
1776234662,IDLE
2026-04-15T09:32:02.554288,BROKEN
1776234782,BROKEN
2026-04-15T09:34:02.554288,UNKNOWN_STATUS
2026-04-15T09:35:02.554288,RUNNING
2026-04-15T09:36:02.554288,BROKEN
1776235022,IDLE
1776235082,BROKEN
2026-04-15T09:39:02.554288,BROKEN
1776235202,BROKEN
2026-04-15T09:41:02.554288,RUNNING
1776235322,IDLE
2026-04-15T09:43:02.554288,IDLE
2026-04-15T09:44:02.554288,IDLE
1776235502,BROKEN
1776235562,BROKEN
2026-04-15T09:47:02.554288,BROKEN
2026-04-15T09:48:02.554288,BROKEN
2026-04-15T09:49:02.554288,IDLE
1776235802,BROKEN
2026-04-15T09:51:02.554288,IDLE
1776235922,BROKEN
1776235982,BROKEN
2026-04-15T09:54:02.554288,RUNNING
1776236102,RUNNING
2026-04-15T09:56:02.554288,BROKEN
NOT_A_TIMESTAMP,RUNNING
1776236282,BROKEN
2026-04-15T09:59:02.554288,IDLE
1776236402,IDLE
1776236462,RUNNING
9999-99-99T99:99:99,IDLE
2026-04-15T10:03:02.554288,IDLE
1776236642,RUNNING
1776236702,RUNNING
1776236762,RUNNING
1776236822,IDLE
1776236882,RUNNING
2026-04-15T10:09:02.554288,IDLE
1776237002,IDLE
2026-04-15T10:11:02.554288
2026-04-15T10:12:02.554288,RUNNING
2026-04-15T10:13:02.554288,BROKEN
2026-04-15T10:14:02.554288,RUNNING
2026-04-15T10:15:02.554288,RUNNING
2026-04-15T10:16:02.554288,RUNNING
2026-04-15T10:17:02.554288,RUNNING
9999-99-99T99:99:99,IDLE
1776237542,BROKEN
NOT_A_TIMESTAMP,RUNNING
2026-04-15T10:21:02.554288,BROKEN
2026-04-15T10:22:02.554288,RUNNING
1776237782,BROKEN
2026-04-15T10:24:02.554288,BROKEN
2026-04-15T10:25:02.554288,BROKEN
2026-04-15T10:26:02.554288,IDLE
1776238022,BROKEN
2026-04-15T10:28:02.554288,IDLE
2026-04-15T10:29:02.554288,RUNNING
2026-04-15T10:30:02.554288,RUNNING
2026-04-15T10:31:02.554288,RUNNING
1776238322,IDLE
2026-04-15T10:33:02.554288,IDLE
2026-04-15T10:34:02.554288,BROKEN
1776238502,BROKEN
2026-04-15T10:36:02.554288,IDLE
1776238622,IDLE
2026-04-15T10:38:02.554288,RUNNING
1776238742,IDLE
1776238802,IDLE
1776238862,IDLE
1776238922,IDLE
2026-04-15T10:43:02.554288,BROKEN
1776239042,RUNNING
2026-04-15T10:45:02.554288,IDLE
2026-04-15T10:46:02.554288,IDLE
1776239222,IDLE
2026-04-15T10:48:02.554288,IDLE
2026-04-15T10:49:02.554288,RUNNING
2026-04-15T10:50:02.554288,BROKEN
2026-04-15T10:51:02.554288,RUNNING
1776239522,BROKEN
1776239582,RUNNING
1776239642,RUNNING
1776239702,BROKEN
2026-04-15T10:56:02.554288,IDLE
1776239822,BROKEN
2026-04-15T10:58:02.554288,IDLE
2026-04-15T10:59:02.554288,BROKEN
1776240002,IDLE
1776240062,IDLE
2026-04-15T11:02:02.554288,RUNNING
1776240182,BROKEN
2026-04-15T11:04:02.554288,BROKEN
2026-04-15T11:05:02.554288,IDLE
1776240362,BROKEN
1776240422,RUNNING
2026-04-15T11:08:02.554288,IDLE
2026-04-15T11:09:02.554288,RUNNING
2026-04-15T11:10:02.554288,BROKEN
1776240662,BROKEN
2026-04-15T11:12:02.554288,RUNNING
1776240782,BROKEN
2026-04-15T11:14:02.554288,IDLE
1776240902,IDLE
1776240962,RUNNING
2026-04-15T11:17:02.554288,UNKNOWN_STATUS
2026-04-15T11:18:02.554288,IDLE
2026-04-15T11:19:02.554288,RUNNING
1776241202,IDLE
1776241262,BROKEN
1776241322,IDLE
2026-04-15T11:23:02.554288,RUNNING
2026-04-15T11:24:02.554288,IDLE
2026-04-15T11:25:02.554288,IDLE
2026-04-15T11:26:02.554288,RUNNING
2026-04-15T11:27:02.554288,IDLE
1776241682,IDLE
2026-04-15T11:29:02.554288,RUNNING
1776241802,BROKEN
2026-04-15T11:31:02.554288,RUNNING
2026-04-15T11:32:02.554288,RUNNING
1776241982,RUNNING
1776242042,RUNNING
2026-04-15T11:35:02.554288,BROKEN
2026-04-15T11:36:02.554288,IDLE
1776242222,BROKEN
1776242282,IDLE
2026-04-15T11:39:02.554288,IDLE
2026-04-15T11:40:02.554288,RUNNING
1776242462,RUNNING
2026-04-15T11:42:02.554288,BROKEN
2026-04-15T11:43:02.554288,RUNNING
2026-04-15T11:44:02.554288,RUNNING
1776242702,BROKEN
1776242762,BROKEN
1776242822,BROKEN
2026-04-15T11:48:02.554288,UNKNOWN_STATUS
2026-04-15T11:49:02.554288,BROKEN
2026-04-15T11:50:02.554288,IDLE
2026-04-15T11:51:02.554288,BROKEN
2026-04-15T11:52:02.554288,IDLE
2026-04-15T11:53:02.554288,RUNNING
1776243242,BROKEN
1776243302,IDLE
1776243362,RUNNING
1776243422,RUNNING
1776243482,RUNNING
1776243542,RUNNING
1776243602,BROKEN
2026-04-15T12:01:02.554288,RUNNING
1776243722,BROKEN
1776243782,BROKEN
2026-04-15T12:04:02.554288,IDLE
1776243902,BROKEN
1776243962,IDLE
2026-04-15T12:07:02.554288,RUNNING
2026-04-15T12:08:02.554288,BROKEN
1776244142,RUNNING
2026-04-15T12:10:02.554288,IDLE
2026-04-15T12:11:02.554288,BROKEN
2026-04-15T12:12:02.554288,RUNNING
1776244382,BROKEN
2026-04-15T12:14:02.554288,IDLE
2026-04-15T12:15:02.554288,RUNNING
2026-04-15T12:16:02.554288,RUNNING
1776244622,RUNNING
2026-04-15T12:18:02.554288,RUNNING
1776244742,BROKEN
2026-04-15T12:20:02.554288,RUNNING
2026-04-15T12:21:02.554288,RUNNING
1776244922,RUNNING
1776244982,BROKEN
2026-04-15T12:24:02.554288,BROKEN
1776245102,IDLE
2026-04-15T12:26:02.554288,BROKEN
1776245222,IDLE
2026-04-15T12:28:02.554288,RUNNING
1776245342,RUNNING
2026-04-15T12:30:02.554288,BROKEN
2026-04-15T12:31:02.554288,BROKEN
2026-04-15T12:32:02.554288,IDLE
2026-04-15T12:33:02.554288,BROKEN
1776245642,RUNNING
1776245702,RUNNING
1776245762,IDLE
2026-04-15T12:37:02.554288,IDLE
1776245882,IDLE
NOT_A_TIMESTAMP,RUNNING
2026-04-15T12:40:02.554288,IDLE
2026-04-15T12:41:02.554288,RUNNING
2026-04-15T12:42:02.554288,IDLE
1776246182,RUNNING
1776246242,RUNNING
1776246302,BROKEN
2026-04-15T12:46:02.554288,BROKEN
2026-04-15T12:47:02.554288,IDLE
2026-04-15T12:48:02.554288,BROKEN
1776246542,IDLE
2026-04-15T12:50:02.554288,RUNNING
1776246662,IDLE
1776246722,IDLE
2026-04-15T12:53:02.554288,BROKEN
1776246842,BROKEN
2026-04-15T12:55:02.554288,RUNNING
1776246962,RUNNING
1776247022,BROKEN
2026-04-15T12:58:02.554288,IDLE
2026-04-15T12:59:02.554288,IDLE
2026-04-15T13:00:02.554288,BROKEN
NOT_A_TIMESTAMP,RUNNING
1776247322,BROKEN
2026-04-15T13:03:02.554288,IDLE
1776247442,RUNNING
9999-99-99T99:99:99,IDLE
2026-04-15T13:06:02.554288,RUNNING
1776247622,RUNNING
1776247682,BROKEN
2026-04-15T13:09:02.554288,RUNNING
2026-04-15T13:10:02.554288,IDLE
2026-04-15T13:11:02.554288,RUNNING
2026-04-15T13:12:02.554288
2026-04-15T13:13:02.554288,BROKEN
1776248042,IDLE
2026-04-15T13:15:02.554288,IDLE
